var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49
0.09692468529009002,0.05022556327315929,-0.1017324428923349,-0.2905407906467762,0.03505133338071992,-0.04830887024662676,-0.03324662846464306,-0.03734261290080794,0.1243027463315598,-0.06610960361623792,-0.09339230345767785,0.016258447411503507,0.21246729726773272,0.11229723446071742,0.01552140336531918,-0.11654022299503036,-0.13773809621190483,-0.15261882765890247,0.15648074563402445,-0.0685947625805925,-0.15047552624138427,0.10263464065583891,0.10930603172311322,0.008996821340384977,-0.14020109977634104,0.17808000133499566,0.010129411235703491,-0.08966418462525727,0.10442692129633334,-0.11881002198787763,-0.10811645033754533,-0.055612095128283565,-0.02228485926355079,0.01806548458032191,-0.0064485891801359056,-0.09053453682863465,-0.1129642469140347,-0.013985862764727606,0.08314752865060088,-0.006142936611699516,0.09720516445602245,0.025726104164923002,-0.03330647199645482,-0.08200244660410189,-0.12685327775380315,-0.02025350741123313,-0.007831780221849396,-0.11710748024391748,0.06955102581172697,0.19088946558361833
0.07667551996839324,0.048612465596840355,0.17601235159197665,0.04341966365512428,0.060296936390585525,-0.04506912317943516,-0.1596348562780627,-0.04556151032437439,0.02121313820690806,-0.03909964187164296,0.039606952037681886,-0.23715256029981635,0.0014438768655071973,0.0740966598191919,-0.0913154853280839,-0.06167263673863862,-0.04286681546324682,0.006988352230365407,0.13608914923873355,-0.03384284900537579,0.09929135357972704,0.001585757451090639,0.05766194035829879,0.19097120066168508,-0.19588251545874427,-0.07549929673905292,0.06465179235156368,0.0739309631848212,-0.12354087382296096,-0.14523336457111471,0.06891441667270767,-0.08414655914646191,0.01896327433364728,0.01268674550710499,0.10829225772514564,-0.05074654693950226,0.069848422463411,0.19418469829310284,-0.17444443568032614,0.040284998709411435,0.09157813131980043,0.09623803682671504,-0.0643775629919974,-0.1200234489297784,-0.0239611064094192,0.23426671113720873,-0.04450728887232801,-0.08812593759218072,0.009493176869941724,0.04266671177334491
0.09032232061363121,-0.11652555860494516,-0.0004400119800081863,-0.13465502141032717,0.15763822435875244,0.07083182675928265,-0.010909185287126422,-0.015051724049808705,-0.223617929634386,0.08148074452915434,0.10663081397491697,-0.0632568766071548,0.07203215412529472,0.03982340106452492,-0.018435538485199965,-0.0017944644920704356,-0.14441733408913052,-0.04750136256742499,-0.05806444081011391,-0.0484936856352894,-0.0688005167300878,-0.04434157603204159,0.1356966476140393,0.1163215959908078,0.035345845475779375,-0.15912087429406535,-0.005796738538943209,0.12401125897734293,0.017451341948824126,0.022610189362007767,-0.01788384244138884,-0.04729923631710161,0.14858152394860527,-0.11612276242569283,0.055050736740631254,-0.1216916482222063,-0.16861612268271958,-0.06499016610218483,-0.0927539892083726,0.13908389319073225,0.0076549991446660075,-0.08877020633908068,0.050794365791101366,0.024215851125188936,-0.08678419012685842,0.11414292924259148,0.012020660013746489,-0.13112295454158893,-0.04264133801673951,0.2233418376541166
0.07540301859138702,0.10455419940892191,-0.1017181812631866,0.07952426872400765,-0.08907231183308846,-0.0457965519503697,-0.21340195585350097,0.08331140891739025,0.13154349864311485,-0.1267816801576182,-0.03775927583523722,-0.03188214141966629,0.004712227801354499,-0.1187705656674767,-0.08226405325157646,-0.09280504602924297,0.10124386684281156,-0.0473620858449017,0.07569798440853615,-0.05222582531609225,-0.03525945499743313,0.01748486551237037,0.06167628764129288,-0.0443030418596604,-0.2150652394493168,0.28325613380685183,-0.12819693638923332,-0.0069784946683799105,0.1482082357881348,-0.05905137795857958,-0.016792015747966772,-0.20591013538682248,-0.02705074887464022,0.11390406095496562,0.12208540665036771,-0.02117679718904872,-0.14440290847009343,-0.0702196176955257,0.17652388902150026,0.1983921812510273,-0.0122591191411551,-0.1290042351164457,0.13059928662758746,-0.022423794928411997,-0.1619233580389877,0.06634797040469764,0.045807978895282396,0.06337933238869978,0.017650367416870292,-0.01516326106732951
-0.1573123489224055,0.08474215830448542,-0.009493031692637611,0.11758382990897674,0.1323979540620357,-0.12655619545578545,0.0029681858476089274,-0.038015857578930314,-0.14525218511441776,0.12175284595871022,-0.043632376320383866,-0.06629149686110637,-0.01751365402486022,-0.03673269666595125,-0.10139312823833352,0.1515149692624828,0.015385528032254374,0.06586431324766208,-0.029000604561042607,-0.029070682265493603,-0.0035385933074996473,-0.07106146005127315,-0.11086801078208772,-0.04882425348457581,-0.010651209686762262,0.0799410711754059,0.007228681876850446,-0.09699078217009836,0.07674823623247833,-0.05295977189637022,-0.02514535650124901,0.10520400116476031,0.014685718243807048,-0.12655269950855438,0.09512611303967566,0.1430490289272664,-0.05368438541948657,0.0812816923623698,-0.0699113705226073,0.07550871998262854,-0.10219427976250255,-0.051088885938903796,0.10405843448278265,0.04257359988704081,0.12289832617132826,0.1573725890496516,0.04798279893038112,0.07755783463469816,0.03974588506066895,-0.03257790352815905
0.051638665255553405,0.004101722691843165,0.15133255830633635,-0.04077304252253223,-0.14409077326254013,0.018322830473649257,-0.14891136050378936,0.047192373492508925,-0.20213971027517347,-0.04633966851215922,-0.09201128391551876,-0.1197980610785497,-0.08242764523386563,0.006158618078821596,0.0012359150128783834,0.0029948729120608275,0.04180999481259586,0.024862908518614273,-0.08974849386380106,-0.16780995248701028,0.14153347832780314,0.0754084103719046,0.10704109269429649,-0.08550887035910554,-0.1112275749879208,0.22185286484330927,-0.08916627745603366,-0.10419434193813457,-0.07016249531556253,-0.15472480356895585,-0.04278539947256363,0.13744492494521854,0.0082668284487406,0.07063576213409671,-0.017508109982474426,0.014773881192719954,-0.06909980270103686,-0.09854103472372153,-0.03433935961621053,0.25143380550285704,0.16500707976306211,-0.05038226367254414,-0.12067440352735224,0.14581631497442057,0.09951035030063501,-0.09817270435472536,-0.0010164719009222827,0.0011774992322975803,-0.019597030093907723,0.09502898581429367
-0.020681933860414066,-0.06666702523293107,-0.12372766335780494,0.06613782494936606,0.0914815201892914,-7.141218112176415e-05,-0.19664093661812143,0.08515093412645255,0.012206364862506475,-0.07557076796928545,0.1229341719256484,-0.2856585651475902,0.188851886075146,-0.057037011872692084,-0.05696653182848772,-0.028604186282168,-0.029629309624886968,0.027728069817876948,0.18025481492908776,-0.028018273794594272,0.018447632872043207,-0.06794779187680201,-0.22929165929346593,0.029204875868833125,0.01999948587692171,0.10105819239789046,0.13603920358791338,0.2040644769083883,0.03975574964037113,-0.07157815656985193,0.0392885099733331,-0.11559583929638559,-0.01915982498824048,0.008647586829091104,-0.2487114304776875,-0.11433680955551138,0.02430650531662368,-0.12904714421752378,0.02738404908616484,0.0010852386632310106,-0.00703910079362554,-0.06415883354273295,-0.08129623244472697,-0.08847206076963102,0.049422642209479756,0.02010399666574484,0.012545937687488462,0.0996527306199163,-0.033897995191467724,-0.058328582055391716
0.1716257339000222,-0.16013965541026656,-0.008561600768328041,-0.019290061415294376,0.08567065351217532,0.006970881909385596,-0.004342635748642187,0.06918968406400477,0.027098106726116608,-0.2896456709310181,0.07091454818951598,0.04700679504061243,-0.07626062120235946,0.16871542367992817,-0.09323907745740065,0.04453673742523441,-0.08097630471870315,0.0270191197020343,0.011097117850676297,-0.13103000803684797,-0.26950060750487026,0.1476798703222664,0.05440364534964115,0.006904715984722205,-0.22681612445206206,0.07178181412578914,-0.05743998840697175,-0.04135814411400566,0.06182432194696313,-0.11756858547723013,-0.07297506679783705,0.0343647646919736,-0.037945641025496656,0.0940592981497762,0.06343042327466697,-0.14600109919269832,0.04337906386180032,0.05230711169635349,-0.020565000091909584,-0.07355578614523213,0.0020065897343860897,0.12695104462117623,-0.14726446667768972,0.07254505583037642,-0.009604212622807468,0.029124872835554046,0.23285297796761462,0.03514929134735616,-0.06430796061406258,-0.06601582561183925
0.10755123395137214,-0.24219714260375316,0.014984231188457348,0.156246134381439,-0.17378020476884234,-0.14179010817358637,0.14077363549865649,-0.2545488506902474,0.029856142775381782,-0.04738297796795601,-0.2792240779428546,0.059826397504477616,-0.08857160084229734,-0.06286330625125994,0.23536965653925207,-0.11426569941109904,0.17886500502609012,-0.16244912121244942,-0.07229386284019153,-0.26847284961205525,-0.12141545453337521,-0.0062146522007310075,-0.0829407117592863,0.033411452436305826,0.0689735695215778,0.0810976990952315,-0.1048252307969183,-0.17603133730158538,0.06323021054399407,-0.0710779516134317,0.11234186128281537,0.04718184961162589,-0.025508752313740654,-0.002216319551527835,-0.1479157959027956,-0.08790468518503672,0.04158983406527417,-0.17678783981266766,0.10099824950811485,-0.07194247659225722,0.020406181912990314,-0.10441993466178305,0.2654272146872594,-0.1676469727590006,0.09756931509402941,-0.1457752018306797,0.10185218362948575,-0.03361315276535794,-0.005798146003621231,-0.0374845943215467
-0.031724807183357184,-0.07755521752281379,-0.12924765613972972,-0.2232022848353051,0.06931196527404924,0.017749910638640225,0.04659467513753321,-0.04781681607794684,0.004984863546999011,0.11661021401184513,0.1303567837714246,-0.08641113297056388,-0.008209291084120862,0.018260682844901756,0.14282945111169315,-0.04849624181954622,-0.09750058546750578,0.019374467033661254,-0.04022951823437128,-0.11105785977999705,-0.04375806732277378,-0.005551343997477044,-0.032538425456199525,-0.06595236364620803,0.06461227524844637,-0.1323003371177875,-0.20131844661145593,-0.06819121587347665,0.122653856250142,-0.0520670891213863,-0.024944348520224747,0.07683178896454605,-0.0034776147172677777,0.060815488793493744,-0.04790524218517471,0.010124869742135223,0.0035823168550754916,-0.10396290029672109,-0.23399826030628573,-0.03183573669124126,0.06451505153044447,-0.15157617531337678,-0.08243755715204147,-0.09580529524435179,0.1136381062034977,0.039399113578149056,0.07918546233655196,0.059961127139020035,-0.23016205252612076,-0.14316383967123542
