9.057950020114015288e+00,1.068035370466306944e+01,-2.139495889362567294e+00,3.125339018776242206e+00,2.243060170544397103e+00,-3.137399796421000975e+00,-1.083854720959521734e+00,9.740393209512491879e+00,-9.147782609319856650e-01,2.477605179286905546e-01,3.898480381847806431e+00,8.631372145832676424e+00,2.763044586491172350e+00,3.326511408118732582e+00,3.327864014144518379e+00,-1.943756266555683121e+00,3.028728250025399138e+00,2.842083599437581487e+00,8.295089153510016189e+00,2.715809361620467044e+00,-6.231179049574688378e+00,2.731487285314759261e-01,1.604131452343813891e+01,1.229074662696293618e+00,-9.336791975632179330e+00,-1.108227556348672094e+00,2.643682412630194545e+00,6.848287953397981020e+00,2.167422252351920875e+00,4.202173900410559604e+00,3.397970289650308062e-02,8.307958338211997029e-01,1.258420335323287675e+00,6.478850579148777378e+00,5.258382642823579367e+00,-4.707613106049488572e+00,9.392486574298219981e-01,4.387837579164225232e+00,2.828841585796676994e-01,5.209783951611657304e-01,7.020182691497329763e+00,1.104762618087426596e+01,4.325421610534542438e+00,4.871344846243450988e+00,4.927475899243948909e+00,7.958433421048657586e+00,7.610120655334065454e+00,8.807708027426095487e-01,1.638210103309254206e+00,3.105645015673561549e+00
1.120162029888483701e+01,2.537033184637244698e+00,-4.645825567683253610e+00,5.354289404827111021e+00,3.161332257220175190e+00,-3.634356542320079875e+00,-2.151418822422010102e+00,9.143890516599974205e+00,2.203975555986057877e+00,5.292332103869292759e-01,4.779876566813488381e+00,9.573573853885134710e+00,2.264643143373231471e+00,2.661847740267190954e+00,2.997164291688823479e+00,-9.561800580612055400e-01,3.473407893584828265e+00,6.347668498966545059e+00,6.662110555140064783e+00,-3.956280901119371141e+00,-3.541913530298500756e+00,-7.376475066427184757e+00,1.464954235423845574e+01,-2.461239574058093016e+00,-3.181563009718538115e+00,-2.731082111438036364e+00,6.559756134688343732e-01,7.650769508614873260e+00,3.978030575478813002e+00,2.906913893059326348e+00,4.097652761892044415e-01,1.648093412674203506e+00,2.589984308098524757e+00,6.902637144601396102e+00,1.274533164870096158e+00,-4.914689548624800786e+00,1.135601035491568656e+00,5.582682869173077655e+00,1.205155010988351094e+00,1.357399494562839593e+00,8.246803324446204897e+00,1.235243920417211960e+01,7.890843844546794328e-01,3.890950888575758881e+00,7.884728431768422752e+00,8.642985856229994823e+00,1.923660529090375659e+00,-1.351000674947446356e+00,2.448760937196623466e+00,5.769159370665663644e+00
7.109897200585209021e+00,-6.948766399524551218e+00,-2.334726348614320823e+00,3.609027972418616059e+00,3.794912730621710306e+00,-4.647985089241331913e+00,-2.758859322616094012e+00,7.300990133978548791e+00,5.470147968485971290e+00,5.870816411376670318e-01,5.668964262983748448e+00,9.870732377404289437e+00,1.511324973052728393e-01,2.355114724114132585e+00,3.234662095751084987e+00,5.191869045681399841e-01,4.126037394693644167e+00,7.939584833822715737e+00,3.540527640971854462e-01,-5.354363892238653833e+00,3.320301883557187139e+00,-5.291234684581896275e+00,1.324537233136793191e+01,5.079975067131702104e+00,-4.700578424290161372e+00,-8.479583855323965524e-01,-6.316243356074804360e-01,8.056273244819532664e+00,5.750032605817505527e+00,-1.504933344754135760e-01,1.052209985487431609e+00,2.752735486229980655e+00,4.865285091638225978e+00,6.151698329024527290e+00,-3.024749458885257258e+00,-2.985190362284000809e+00,-8.346107408508737224e-01,6.103080006829187276e+00,3.078977559204910008e+00,2.841527640611195782e+00,1.023923146482791680e+01,8.795472779221023885e+00,-3.573093194151323537e+00,4.443570555099204178e+00,1.128409951704936809e+01,3.461454469042383852e+00,-3.903002169731646820e+00,1.692667301403816271e-01,2.372859184105390096e+00,8.493138777646629833e+00
-2.206748142220853914e+00,-7.901755027228169581e+00,-1.552595722534798384e+00,2.976029499481975371e+00,3.155842048288605817e+00,-5.390770580695574132e+00,-2.769463277079182717e+00,4.345906956868663684e+00,7.892577354595684547e+00,1.536655954708691318e+00,6.355283736802197048e+00,8.963849532933144459e+00,-1.636385245667303145e+00,3.508001089499087843e+00,4.416700285365605438e+00,1.954984699484874522e+00,5.243675256149382236e+00,6.406896719968287357e+00,-5.009303849399461939e+00,-3.080118839833332345e+00,3.479682758075931304e+00,2.326598750161054774e+00,1.261752241648402517e+01,-8.857780904443597336e-01,-6.614532422393345712e+00,1.720598254020424100e+00,1.602044604276973816e+00,8.386771956904064851e+00,4.583382825421113083e+00,-2.662434532995548331e+00,1.995851232846801659e+00,4.380003207246152108e+00,6.165501134578727616e+00,2.606891274948251347e+00,-4.763744945121518803e+00,3.167282049717243808e-01,-8.855670371069728208e-01,5.652362379913936863e+00,6.497510775826740748e+00,5.557161758701163023e+00,9.581976676701934537e+00,1.402639776642006786e-01,-5.199802090699296109e+00,1.226907373697027515e+00,1.269202706112965551e+01,-3.742884426449407886e+00,-1.759194656047619043e+00,1.339922289835922264e-02,3.310091407462066204e+00,9.168087515297719037e+00
-7.537473374862109665e+00,-2.706515131320949008e-01,-3.210521358887040932e+00,1.597102653405547690e+00,3.343299598581007004e+00,-5.058477083864103108e+00,-1.255372436259089453e+00,2.162993102822594604e+00,9.631962984646824211e+00,5.184257673317190118e+00,6.014138325782329098e+00,5.974124280513321672e+00,-2.168499882047560057e+00,4.557203024088964938e+00,6.989420175826075443e+00,3.394147457936317558e+00,5.283387093339899643e+00,2.125014250636710234e+00,-6.693831541231458182e+00,-9.370602071062725802e-01,2.229796379693544051e+00,6.588214658574534255e+00,8.290142196715422074e+00,-8.797543374169729091e+00,3.143286730858787514e-01,5.763937141838775674e-02,3.460887703729248699e+00,9.040714106935993755e+00,4.739740256039585709e-01,-2.986311789717308596e+00,1.912890437200446048e+00,6.831854032941489407e+00,5.254295362609216369e+00,-2.239987537964395869e+00,-3.140809814972045810e+00,1.431071348306838908e+00,1.457181303982507004e+00,6.450361101093155192e+00,1.059780200718461707e+01,6.153440497704966816e+00,2.228345688639239874e+00,-5.154084415723316326e+00,-1.283431496646088465e+00,-2.958997273266713801e+00,1.233360575607464327e+01,3.141323926626116148e-01,2.251126937475111056e+00,1.420534270742417560e+00,4.269030920657283623e+00,7.142739098093524142e+00
-6.646824216818818520e+00,5.602877080446627467e+00,6.866733515721601400e-01,2.091191972082257600e+00,3.561849083404540650e+00,-4.433269274438488949e+00,4.134284598353695772e-01,2.224479211459449601e+00,1.108266933301452895e+01,8.084073116293804873e+00,2.069595404594126720e+00,2.495435880701604159e+00,-1.144832927246901555e+00,4.341270115933157925e+00,9.863588206885395948e+00,3.654635119606584492e+00,2.564848158574518422e+00,-9.112021191564678713e-01,-5.238773509790445537e+00,-8.762997602371240813e-01,1.749437503841000163e+00,7.794255450047909761e+00,2.092785141467736476e-01,-9.141388916353736960e+00,3.092706772915330138e+00,4.561083319890051335e+00,4.779485134139311420e+00,7.497738117005302350e+00,-3.580211357107005554e+00,-5.817348628716121350e-01,1.057000652805050178e+00,7.728582995170722114e+00,2.128673297644086748e+00,-4.360892621315690221e+00,-1.272727378468734960e+00,8.761091057645123970e-01,3.154007779011930079e+00,9.082388107933898169e+00,1.040392202881229267e+01,-1.999727798832223735e+00,-5.285998005070096095e-01,-3.827700013313617422e+00,6.952196847775331534e-01,-1.917015522469279976e+00,1.100602810398094888e+01,5.949272676572986640e+00,-4.024985534771246404e-02,2.415668577561606245e+00,5.512982994098219791e+00,3.124791206703628532e+00
-5.088690510663438360e+00,4.610736308867110722e+00,6.105858058800468946e+00,2.116704839124750492e+00,2.555888905925118859e+00,-3.382841646969382943e+00,1.451244373522246001e+00,4.657188213758943540e+00,1.259719923730295754e+01,3.576024423341471081e+00,-2.722885977996541307e+00,3.417620939318728457e+00,1.321503602960867108e+00,4.726493685611950823e+00,1.088727945579201162e+01,1.287568699515357018e+00,2.931719229960955131e-01,-8.743706417319447866e-01,-3.662748842264827331e+00,-9.722035232342778333e-01,1.469787988173088200e+00,7.698385147152871255e+00,-5.630148314141433907e+00,-4.842388865137796650e+00,-2.072006385830885034e+00,5.906967092788732998e+00,7.650952542929819522e+00,1.291745106511178909e+00,-4.868107081625425714e+00,1.585495491826149905e+00,2.828640865917405378e+00,7.924786987142260486e+00,-1.541612653844955272e+00,-3.290740326655213988e+00,-4.996016262886667225e-01,1.254958263353835424e+00,5.022164614995802800e+00,1.099293729624695182e+01,1.391057586216682962e+00,-6.129815381135992780e+00,4.325181399014159211e+00,-9.480956089146338472e-01,2.147887881926766607e+00,1.257251580821973524e+00,1.081211884984148774e+01,4.728701434969955208e+00,-3.520275830295764852e+00,2.935097247763657879e+00,6.604062345826869240e+00,-1.688607482132022053e+00
-2.260944925062563726e+00,1.197651996595915813e+00,8.009268634945261311e+00,2.421410341353152251e+00,1.204961879217163023e+00,-2.248341783022365981e+00,1.003775228169917932e+00,7.136811834600242932e+00,1.080031878084501606e+01,-5.207891630912162562e+00,-8.706145810413493669e-01,3.214804150089181967e+00,4.953954004986906412e+00,6.983331579887245510e+00,8.364962529624433429e+00,-2.616309325320726131e+00,2.015711192740296642e+00,2.136824872471342340e-01,-2.235645420204549705e+00,-3.187003807666440869e-01,1.530947482522353686e+00,7.083264929856678549e+00,-5.796685895632542440e+00,2.792083591454879610e+00,-2.044345077071517469e+00,3.640490654885186750e+00,8.444373015886830203e+00,-4.228780315534940826e+00,-1.934899475104979505e+00,5.396977667876745599e-01,4.858682900957729700e+00,6.148542562423632951e+00,-4.594007052541432046e+00,2.308399096208671453e-01,-9.066546264380997977e-02,2.032972471824621152e+00,6.957026043769820589e+00,7.580523897202220418e+00,-8.131029954494772838e+00,-2.455498377983936997e+00,2.891052418473822883e+00,2.760060767223079914e+00,2.845042066989984519e+00,4.491773190251433512e+00,1.025523781693953218e+01,-1.943102923799573389e+00,-3.430632420864084153e+00,1.646638623662614709e+00,7.092920989861483783e+00,-4.561459875127871655e+00
1.394815494715561099e+00,1.987638414638222217e+00,8.445579956839386782e+00,2.531144197954294572e+00,-3.809970218469678205e-01,-1.380735148313429139e+00,7.584475094315246135e-01,7.975629717449971956e+00,4.480030939189847849e+00,-8.503989517642960294e+00,2.625579611460068019e+00,6.197459362344129197e+00,7.953729045576072743e+00,7.481419460818143463e+00,8.370189832239476324e-01,-3.750800127573664877e+00,3.901917888637582710e+00,1.457626608924750045e+00,-1.215748827743063476e+00,4.368568226042652825e-01,2.288240408529896186e+00,6.737995234537575762e+00,-2.273042948069754043e+00,6.233873768952437722e+00,2.798933547333785299e+00,4.343327552718261764e+00,6.446035906053126041e+00,-5.772461157153424338e+00,2.433872452762187333e+00,2.003155241479632309e+00,5.674472102619845693e+00,3.695550788026221500e+00,-4.924556540118366854e+00,3.171674923588978068e+00,2.150292897258073932e+00,3.025759401013919270e+00,7.832430463784429975e+00,-5.978529451159728669e-01,-9.029357342849555934e+00,-3.932586608425503449e-01,2.540711418284462564e+00,4.553691852764651493e+00,4.765143581088685742e+00,6.433773639262447830e+00,5.663585444321477702e+00,-6.324611445162557466e+00,8.337405673798530259e-01,1.303780732877634518e+00,7.000905093984863825e+00,-4.117088967781968201e+00
3.370291749938865600e+00,5.572479432475853756e+00,8.011086752818112444e+00,-2.568591512083741035e-01,-5.680313100717265806e-01,-8.818541898993365047e-02,1.308472308472494072e+00,8.333146772482878717e+00,-2.139306189778450662e+00,-7.106081881245479792e+00,-1.791076170808609813e+00,7.979933399725880783e+00,1.026416823802941813e+01,-8.801635059951171680e-01,-2.833020718265397253e+00,-2.513582772551666622e+00,3.468374479272814170e+00,3.215008739765500057e+00,-9.852611785699340041e-01,1.081374255810748197e+00,3.457496994795835832e+00,6.741225455109987053e+00,1.104868648200856729e+00,6.808869427947049857e+00,6.303225341990351893e+00,3.667088419674985555e+00,3.027779798364577335e+00,-4.474378351285144717e+00,3.776776381965241125e+00,6.255488221870828092e+00,5.210794360778184142e+00,-1.274773862427100724e-01,-3.750081774272223001e+00,3.016537539024750192e+00,5.575128028611076481e+00,4.891479630717126881e+00,4.819805303133718688e+00,-6.625154071915980936e+00,-4.062793074669678539e+00,-3.565387924557484656e+00,1.029286865931705375e+00,6.648119965087706085e+00,7.242453281653141062e+00,4.473963195807487914e+00,-1.098367396009957586e+00,-5.771184688598101076e+00,1.332987106673294342e+00,4.330207297300114000e+00,6.300139488149666178e+00,-2.649113478286038603e+00
